chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1427	chr1	111124746	111124956	CpG: 16	210	16	129	15.2	61.4	0.81
1428	chr1	111307404	111308530	CpG: 87	1126	87	651	15.5	57.8	0.93
1429	chr1	111483750	111484826	CpG: 90	1076	90	698	16.7	64.9	0.8
1430	chr1	111547836	111548826	CpG: 96	990	96	724	19.4	73.1	0.73
1431	chr1	111614934	111615376	CpG: 36	442	36	297	16.3	67.2	0.72
1432	chr1	111690661	111691062	CpG: 30	401	30	256	15	63.8	0.73
1433	chr1	111792827	111793725	CpG: 68	898	68	562	15.1	62.6	0.77
1434	chr1	111859707	111860113	CpG: 32	406	32	278	15.8	68.5	0.68
1435	chr1	111963727	111964360	CpG: 56	633	56	357	17.7	56.4	1.12
1436	chr1	112082575	112084800	CpG: 170	2225	170	1364	15.3	61.3	0.82
1437	chr1	112099564	112100515	CpG: 89	951	89	631	18.7	66.4	0.86
1438	chr1	112325991	112326908	CpG: 87	917	87	590	19	64.3	0.92
1439	chr1	112333082	112335296	CpG: 189	2214	189	1362	17.1	61.5	0.9
1440	chr1	112740018	112740636	CpG: 46	618	46	409	14.9	66.2	0.68
1441	chr1	112810367	112810677	CpG: 26	310	26	200	16.8	64.5	0.81
1442	chr1	112845933	112846515	CpG: 60	582	60	410	20.6	70.4	0.84
1443	chr1	112852336	112853824	CpG: 144	1488	144	1040	19.4	69.9	0.8
1444	chr1	112963114	112964094	CpG: 76	980	76	601	15.5	61.3	0.83
1445	chr1	113018998	113019620	CpG: 77	622	77	461	24.8	74.1	0.9
1446	chr1	113050865	113051721	CpG: 69	856	69	550	16.1	64.3	0.78
1447	chr1	113058408	113059672	CpG: 113	1264	113	854	17.9	67.6	0.78
1448	chr1	113062991	113063288	CpG: 35	297	35	226	23.6	76.1	0.82
1449	chr1	113067096	113067310	CpG: 20	214	20	147	18.7	68.7	0.81
1450	chr1	113087855	113088695	CpG: 85	840	85	583	20.2	69.4	0.84
1451	chr1	113193665	113194330	CpG: 71	665	71	460	21.4	69.2	0.89
1452	chr1	113299509	113299729	CpG: 17	220	17	144	15.5	65.5	0.72
1453	chr1	113299889	113300859	CpG: 100	970	100	648	20.6	66.8	0.93
1454	chr1	113417114	113417783	CpG: 57	669	57	432	17	64.6	0.82
1455	chr1	113542996	113543268	CpG: 21	272	21	173	15.4	63.6	0.77
1456	chr1	113734103	113735593	CpG: 137	1490	137	928	18.4	62.3	0.96
1457	chr1	114103037	114103795	CpG: 80	758	80	517	21.1	68.2	0.91
1458	chr1	114155896	114156823	CpG: 97	927	97	623	20.9	67.2	0.93
1459	chr1	114248977	114249547	CpG: 61	570	61	384	21.4	67.4	1
1460	chr1	114273488	114274422	CpG: 78	934	78	578	16.7	61.9	0.87
1461	chr1	114496659	114498195	CpG: 155	1536	155	1091	20.2	71	0.8
1462	chr1	114498409	114498708	CpG: 25	299	25	187	16.7	62.5	0.87
1463	chr1	114854583	114855787	CpG: 112	1204	112	680	18.6	56.5	1.17
1464	chr1	115013762	115014508	CpG: 73	746	73	519	19.6	69.6	0.84
1465	chr1	115124598	115124985	CpG: 35	387	35	247	18.1	63.8	0.9
1466	chr1	115198971	115199465	CpG: 37	494	37	293	15	59.3	0.86
1467	chr1	115433373	115434107	CpG: 64	734	64	448	17.4	61	0.94
1468	chr1	115681690	115682855	CpG: 103	1165	103	814	17.7	69.9	0.74
1469	chr1	115985903	115987084	CpG: 133	1181	133	841	22.5	71.2	0.89
1470	chr1	116172333	116172826	CpG: 48	493	48	321	19.5	65.1	0.92
1471	chr1	116181882	116183887	CpG: 209	2005	209	1357	20.8	67.7	0.91
1472	chr1	116320280	116321060	CpG: 81	780	81	537	20.8	68.8	0.88
1473	chr1	116496187	116496506	CpG: 38	319	38	233	23.8	73	0.9
1474	chr1	116511680	116512069	CpG: 25	389	25	252	12.9	64.8	0.61
1475	chr1	116512360	116512783	CpG: 41	423	41	299	19.4	70.7	0.79
1476	chr1	116716814	116718336	CpG: 135	1522	135	982	17.7	64.5	0.86
1477	chr1	116762705	116763065	CpG: 44	360	44	251	24.4	69.7	1.01
1478	chr1	116878565	116878822	CpG: 30	257	30	197	23.3	76.7	0.79
1479	chr1	116914483	116915406	CpG: 85	923	85	580	18.4	62.8	0.95
1480	chr1	117011347	117012144	CpG: 80	797	80	477	20.1	59.8	1.12
1481	chr1	117085906	117086150	CpG: 22	244	22	166	18	68	0.81
1482	chr1	117253726	117254975	CpG: 124	1249	124	791	19.9	63.3	1.01
1483	chr1	117288772	117289168	CpG: 44	396	44	288	22.2	72.7	0.84
1484	chr1	117403911	117404793	CpG: 64	882	64	538	14.5	61	0.78
1485	chr1	117465703	117466671	CpG: 98	968	98	646	20.2	66.7	0.91
1486	chr1	117710697	117711968	CpG: 145	1271	145	867	22.8	68.2	0.98
1487	chr1	117949481	117951193	CpG: 136	1712	136	1103	15.9	64.4	0.77
1488	chr1	118273363	118274243	CpG: 73	880	73	565	16.6	64.2	0.8
1489	chr1	118529339	118529620	CpG: 23	281	23	178	16.4	63.3	0.82
1490	chr1	119323908	119324161	CpG: 36	253	36	175	28.5	69.2	1.19
1491	chr1	119328305	119328715	CpG: 35	410	35	256	17.1	62.4	0.88
1492	chr1	119331342	119332235	CpG: 84	893	84	592	18.8	66.3	0.88
1493	chr1	119333514	119333719	CpG: 19	205	19	125	18.5	61	1
1494	chr1	119337189	119337510	CpG: 36	321	36	222	22.4	69.2	0.94
1495	chr1	119344579	119344977	CpG: 32	398	32	247	16.1	62.1	0.85
1496	chr1	119345344	119345862	CpG: 42	518	42	343	16.2	66.2	0.74
1497	chr1	119350667	119352843	CpG: 176	2176	176	1367	16.2	62.8	0.82
1498	chr1	119484397	119484934	CpG: 47	537	47	326	17.5	60.7	0.96
1499	chr1	119671749	119672058	CpG: 25	309	25	201	16.2	65	0.77
1500	chr1	119966825	119968149	CpG: 127	1324	127	846	19.2	63.9	0.94
1501	chr1	119991900	119992774	CpG: 78	874	78	558	17.8	63.8	0.88
1502	chr1	120056367	120057022	CpG: 56	655	56	438	17.1	66.9	0.77
1503	chr1	120197332	120197598	CpG: 21	266	21	181	15.8	68	0.69
1504	chr1	120240536	120240743	CpG: 22	207	22	138	21.3	66.7	0.96
1505	chr1	120412871	120413963	CpG: 108	1092	108	756	19.8	69.2	0.84
1506	chr1	120637484	120640914	CpG: 264	3430	264	2209	15.4	64.4	0.76
1507	chr1	120706221	120706599	CpG: 42	378	42	255	22.2	67.5	0.98
1508	chr1	120707494	120707919	CpG: 40	425	40	253	18.8	59.5	1.07
1509	chr1	120726701	120727604	CpG: 88	903	88	629	19.5	69.7	0.8
1510	chr1	120839307	120840580	CpG: 132	1273	132	797	20.7	62.6	1.1
1511	chr1	120962380	120963048	CpG: 75	668	75	482	22.5	72.2	0.87
1512	chr1	141560274	141560761	CpG: 46	487	46	337	18.9	69.2	0.8
1513	chr1	141832077	141832564	CpG: 38	487	38	330	15.6	67.8	0.69
1514	chr1	142111681	142112032	CpG: 29	351	29	251	16.5	71.5	0.65
1515	chr1	142308816	142309198	CpG: 28	382	28	266	14.7	69.6	0.63
1516	chr1	142438709	142439048	CpG: 24	339	24	224	14.2	66.1	0.74
1517	chr1	142455341	142455661	CpG: 22	320	22	214	13.8	66.9	0.62
1518	chr1	142478562	142478860	CpG: 29	298	29	191	19.5	64.1	1.06
1519	chr1	142534918	142536472	CpG: 141	1554	141	995	18.1	64	0.89
1520	chr1	142624078	142627497	CpG: 262	3419	262	2202	15.3	64.4	0.75
1521	chr1	143012250	143012839	CpG: 43	589	43	369	14.6	62.6	0.75
1522	chr1	143022746	143023135	CpG: 32	389	32	245	16.5	63	0.9
1523	chr1	143051077	143052646	CpG: 140	1569	140	992	17.8	63.2	0.9
1524	chr1	143192479	143193068	CpG: 43	589	43	370	14.6	62.8	0.75
1525	chr1	143202975	143203364	CpG: 33	389	33	246	17	63.2	0.92
1526	chr1	143231326	143232860	CpG: 141	1534	141	1012	18.4	66	0.85
1527	chr1	143245060	143245387	CpG: 23	327	23	212	14.1	64.8	0.77
1528	chr1	143304691	143305590	CpG: 86	899	86	605	19.1	67.3	0.87
1529	chr1	143642696	143643983	CpG: 116	1287	116	831	18	64.6	0.87
1530	chr1	143751097	143751537	CpG: 42	440	42	291	19.1	66.1	0.87
1531	chr1	143786840	143787202	CpG: 41	362	41	262	22.7	72.4	0.87
1532	chr1	143807750	143808141	CpG: 32	391	32	235	16.4	60.1	0.91
1533	chr1	143850829	143851301	CpG: 61	472	61	329	25.8	69.7	1.06
1534	chr1	143920301	143921432	CpG: 113	1131	113	782	20	69.1	0.84
1535	chr1	144093773	144094097	CpG: 27	324	27	216	16.7	66.7	0.81
1536	chr1	144096646	144096894	CpG: 24	248	24	160	19.4	64.5	0.99
1537	chr1	144126768	144127065	CpG: 26	297	26	187	17.5	63	0.92
1538	chr1	144181598	144182030	CpG: 31	432	31	255	14.4	59	0.83
1539	chr1	144184337	144186059	CpG: 130	1722	130	1119	15.1	65	0.72
1540	chr1	144188379	144188836	CpG: 33	457	33	273	14.4	59.7	0.81
1541	chr1	144218945	144219288	CpG: 26	343	26	198	15.2	57.7	1.01
1542	chr1	144227395	144227994	CpG: 48	599	48	372	16	62.1	0.86
1543	chr1	144286487	144287576	CpG: 82	1089	82	693	15.1	63.6	0.75
1544	chr1	144300492	144300892	CpG: 40	400	40	277	20	69.2	0.84
1545	chr1	144322036	144322500	CpG: 47	464	47	300	20.3	64.7	0.97
1546	chr1	144322627	144322876	CpG: 19	249	19	151	15.3	60.6	0.85
1547	chr1	144425323	144425560	CpG: 17	237	17	157	14.3	66.2	0.65
1548	chr1	144537848	144538581	CpG: 67	733	67	494	18.3	67.4	0.81
1549	chr1	144655912	144656274	CpG: 26	362	26	219	14.4	60.5	0.79
1550	chr1	144656613	144656956	CpG: 28	343	28	220	16.3	64.1	0.8
1551	chr1	144674789	144675062	CpG: 24	273	24	183	17.6	67	0.8
1552	chr1	144690578	144691336	CpG: 60	758	60	471	15.8	62.1	0.83
1553	chr1	144702169	144702561	CpG: 36	392	36	258	18.4	65.8	0.85
1554	chr1	144703228	144703441	CpG: 16	213	16	139	15	65.3	0.76
1555	chr1	144787876	144788730	CpG: 66	854	66	546	15.5	63.9	0.76
1556	chr1	144790725	144791485	CpG: 78	760	78	539	20.5	70.9	0.82
1557	chr1	144793167	144794177	CpG: 92	1010	92	690	18.2	68.3	0.8
1558	chr1	144799561	144799844	CpG: 26	283	26	174	18.4	61.5	0.99
1559	chr1	144801704	144801928	CpG: 18	224	18	137	16.1	61.2	0.88
1560	chr1	144802491	144802782	CpG: 23	291	23	181	15.8	62.2	0.84
1561	chr1	144988912	144989179	CpG: 25	267	25	182	18.7	68.2	0.81
1562	chr1	145010611	145011063	CpG: 37	452	37	274	16.4	60.6	0.9
1563	chr1	145016474	145016699	CpG: 19	225	19	145	16.9	64.4	0.82
1564	chr1	145016914	145017884	CpG: 71	970	71	583	14.6	60.1	0.82
1565	chr1	145018100	145018388	CpG: 25	288	25	184	17.4	63.9	0.87
1566	chr1	145018952	145019201	CpG: 20	249	20	160	16.1	64.3	0.78
1567	chr1	145022936	145023300	CpG: 28	364	28	230	15.4	63.2	0.87
1568	chr1	145110094	145111125	CpG: 92	1031	92	685	17.8	66.4	0.81
1569	chr1	145116246	145116476	CpG: 34	230	34	168	29.6	73	1.15
1570	chr1	145180713	145181902	CpG: 101	1189	101	735	17	61.8	0.89
1571	chr1	145537873	145538499	CpG: 75	626	75	475	24	75.9	0.86
1572	chr1	145608466	145609542	CpG: 80	1076	80	697	14.9	64.8	0.71
1573	chr1	145846762	145847106	CpG: 31	344	31	218	18	63.4	0.9
1574	chr1	145866978	145867711	CpG: 68	733	68	496	18.6	67.7	0.81
1575	chr1	145952890	145953252	CpG: 26	362	26	219	14.4	60.5	0.79
1576	chr1	145953591	145953934	CpG: 28	343	28	220	16.3	64.1	0.8
1577	chr1	145971790	145972063	CpG: 24	273	24	183	17.6	67	0.8
1578	chr1	145987578	145988336	CpG: 60	758	60	471	15.8	62.1	0.83
1579	chr1	145999180	145999572	CpG: 37	392	37	258	18.9	65.8	0.87
1580	chr1	146000286	146000499	CpG: 16	213	16	139	15	65.3	0.76
1581	chr1	146084979	146085833	CpG: 66	854	66	546	15.5	63.9	0.76
1582	chr1	146087828	146088588	CpG: 78	760	78	539	20.5	70.9	0.82
1583	chr1	146090270	146091280	CpG: 93	1010	93	691	18.4	68.4	0.8
1584	chr1	146096665	146096948	CpG: 26	283	26	174	18.4	61.5	0.99
1585	chr1	146098803	146099027	CpG: 18	224	18	137	16.1	61.2	0.88
1586	chr1	146099590	146099881	CpG: 23	291	23	181	15.8	62.2	0.84
1587	chr1	146184780	146185539	CpG: 59	759	59	477	15.5	62.8	0.8
1588	chr1	146202073	146202375	CpG: 25	302	25	192	16.6	63.6	0.91
1589	chr1	146203639	146203927	CpG: 21	288	21	189	14.6	65.6	0.7
1590	chr1	146219483	146219789	CpG: 26	306	26	201	17	65.7	0.79
1591	chr1	146241845	146242208	CpG: 29	363	29	231	16	63.6	0.79
1592	chr1	146248690	146249097	CpG: 32	407	32	244	15.7	60	0.88
1593	chr1	146256276	146256718	CpG: 35	442	35	293	15.8	66.3	0.72
1594	chr1	146273524	146273794	CpG: 19	270	19	163	14.1	60.4	0.82
1595	chr1	146292791	146293012	CpG: 16	221	16	135	14.5	61.1	0.8
1596	chr1	146301298	146301637	CpG: 24	339	24	224	14.2	66.1	0.74
1597	chr1	146341172	146341470	CpG: 29	298	29	191	19.5	64.1	1.06
1598	chr1	146397542	146399102	CpG: 139	1560	139	994	17.8	63.7	0.88
1599	chr1	146460434	146460754	CpG: 26	320	26	210	16.2	65.6	0.86
1600	chr1	146463889	146464161	CpG: 22	272	22	177	16.2	65.1	0.77
1601	chr1	146466555	146467402	CpG: 61	847	61	538	14.4	63.5	0.72
1602	chr1	146542912	146543351	CpG: 51	439	51	302	23.2	68.8	1
1603	chr1	146607733	146608073	CpG: 29	340	29	230	17.1	67.6	0.87
1604	chr1	146611213	146611485	CpG: 22	272	22	177	16.2	65.1	0.77
1605	chr1	146613869	146614716	CpG: 60	847	60	539	14.2	63.6	0.7
1606	chr1	146822264	146823250	CpG: 95	986	95	667	19.3	67.6	0.86
1607	chr1	146865033	146865881	CpG: 65	848	65	546	15.3	64.4	0.74
1608	chr1	146868292	146868574	CpG: 22	282	22	169	15.6	59.9	0.87
1609	chr1	146871711	146872044	CpG: 28	333	28	193	16.8	58	1.08
1610	chr1	147027075	147027923	CpG: 63	848	63	546	14.9	64.4	0.72
1611	chr1	147030321	147030603	CpG: 22	282	22	169	15.6	59.9	0.87
1612	chr1	147033867	147034072	CpG: 20	205	20	132	19.5	64.4	0.99
1613	chr1	147120620	147122385	CpG: 202	1765	202	1205	22.9	68.3	1.04
1614	chr1	147131155	147131808	CpG: 46	653	46	426	14.1	65.2	0.67
1615	chr1	147168348	147169827	CpG: 122	1479	122	975	16.5	65.9	0.76
1616	chr1	147170057	147170282	CpG: 17	225	17	135	15.1	60	0.84
1617	chr1	147404166	147405023	CpG: 75	857	75	577	17.5	67.3	0.78
1618	chr1	147412832	147413321	CpG: 33	489	33	303	13.5	62	0.71
1619	chr1	147414769	147414998	CpG: 19	229	19	153	16.6	66.8	0.75
1620	chr1	147415874	147416129	CpG: 19	255	19	158	14.9	62	0.78
1621	chr1	147422730	147423295	CpG: 46	565	46	341	16.3	60.4	0.89
1622	chr1	147429013	147429239	CpG: 20	226	20	148	17.7	65.5	0.83
1623	chr1	147490982	147491266	CpG: 22	284	22	182	15.5	64.1	0.78
1624	chr1	147497395	147497821	CpG: 30	426	30	272	14.1	63.8	0.69
1625	chr1	147527625	147527873	CpG: 24	248	24	174	19.4	70.2	0.79
1626	chr1	147553436	147554397	CpG: 67	961	67	551	13.9	57.3	0.85
1627	chr1	147599617	147600013	CpG: 35	396	35	256	17.7	64.6	0.85
1628	chr1	147600409	147600735	CpG: 30	326	30	206	18.4	63.2	0.92
1629	chr1	147645822	147646683	CpG: 78	861	78	565	18.1	65.6	0.84
1630	chr1	147665449	147665874	CpG: 42	425	42	253	19.8	59.5	1.12
1631	chr1	147666522	147667142	CpG: 56	620	56	393	18.1	63.4	0.9
1632	chr1	147777559	147777761	CpG: 18	202	18	131	17.8	64.9	0.85
1633	chr1	147780895	147781216	CpG: 25	321	25	213	15.6	66.4	0.82
1634	chr1	147842572	147844129	CpG: 134	1557	134	989	17.2	63.5	0.86
1635	chr1	147872206	147872527	CpG: 28	321	28	205	17.4	63.9	0.92
1636	chr1	147882442	147883031	CpG: 43	589	43	369	14.6	62.6	0.75
1637	chr1	147913227	147913475	CpG: 23	248	23	174	18.5	70.2	0.76
1638	chr1	147938615	147940036	CpG: 94	1421	94	818	13.2	57.6	0.8
1639	chr1	147985166	147985542	CpG: 34	376	34	244	18.1	64.9	0.86
1640	chr1	147985938	147986264	CpG: 30	326	30	206	18.4	63.2	0.92
1641	chr1	148030752	148031613	CpG: 78	861	78	562	18.1	65.3	0.85
1642	chr1	148050148	148050648	CpG: 45	500	45	284	18	56.8	1.12
1643	chr1	148051216	148051836	CpG: 58	620	58	397	18.7	64	0.91
1644	chr1	148070318	148071405	CpG: 86	1087	86	628	15.8	57.8	0.95
1645	chr1	148078378	148081668	CpG: 288	3290	288	2020	17.5	61.4	0.93
1646	chr1	148088525	148091815	CpG: 288	3290	288	2020	17.5	61.4	0.93
1647	chr1	148098788	148099875	CpG: 86	1087	86	628	15.8	57.8	0.95
1648	chr1	148124393	148126094	CpG: 133	1701	133	975	15.6	57.3	0.95
1649	chr1	148137703	148138570	CpG: 75	867	75	566	17.3	65.3	0.81
1650	chr1	148166249	148166517	CpG: 30	268	30	177	22.4	66	1.04
1651	chr1	148248777	148249484	CpG: 64	707	64	463	18.1	65.5	0.86
1652	chr1	148305948	148306439	CpG: 35	491	35	293	14.3	59.7	0.81
1653	chr1	148388319	148389702	CpG: 126	1383	126	732	18.2	52.9	1.32
1654	chr1	148452526	148452730	CpG: 21	204	21	131	20.6	64.2	1
1655	chr1	148473595	148474466	CpG: 97	871	97	582	22.3	66.8	1
1656	chr1	148507671	148508278	CpG: 54	607	54	399	17.8	65.7	0.82
1657	chr1	148520989	148521261	CpG: 22	272	22	159	16.2	58.5	0.95
1658	chr1	148533100	148533313	CpG: 17	213	17	110	16	51.6	1.22
1659	chr1	148560459	148560764	CpG: 25	305	25	168	16.4	55.1	1.11
1660	chr1	148603455	148603913	CpG: 33	458	33	249	14.4	54.4	0.98
1661	chr1	148754660	148755040	CpG: 38	380	38	275	20	72.4	0.77
1662	chr1	148787973	148788992	CpG: 86	1019	86	620	16.9	60.8	0.91
1663	chr1	148796279	148796528	CpG: 18	249	18	170	14.5	68.3	0.65
1664	chr1	148800699	148800925	CpG: 19	226	19	155	16.8	68.6	0.72
1665	chr1	148817952	148818977	CpG: 103	1025	103	636	20.1	62	1.05
1666	chr1	148868334	148868825	CpG: 35	491	35	303	14.3	61.7	0.75
1667	chr1	149115618	149115889	CpG: 27	271	27	193	19.9	71.2	0.8
1668	chr1	149165243	149165463	CpG: 21	220	21	135	19.1	61.4	1.01
1669	chr1	149213120	149214574	CpG: 130	1454	130	917	17.9	63.1	0.91
1670	chr1	149247359	149247716	CpG: 42	357	42	246	23.5	68.9	1
1671	chr1	149286786	149287251	CpG: 49	465	49	324	21.1	69.7	0.87
1672	chr1	149298391	149298976	CpG: 53	585	53	413	18.1	70.6	0.73
1673	chr1	149309494	149310161	CpG: 43	667	43	381	12.9	57.1	0.79
1674	chr1	149370309	149372724	CpG: 191	2415	191	1550	15.8	64.2	0.77
1675	chr1	149384673	149385997	CpG: 113	1324	113	888	17.1	67.1	0.76
1676	chr1	149437471	149438156	CpG: 52	685	52	412	15.2	60.1	0.86
1677	chr1	149520282	149522393	CpG: 153	2111	153	1326	14.5	62.8	0.73
1678	chr1	149567146	149567348	CpG: 21	202	21	119	20.8	58.9	1.21
1679	chr1	149585950	149586169	CpG: 18	219	18	150	16.4	68.5	0.73
1680	chr1	149638638	149639206	CpG: 50	568	50	342	17.6	60.2	0.98
1681	chr1	149698164	149698656	CpG: 48	492	48	334	19.5	67.9	0.86
1682	chr1	149712495	149712766	CpG: 23	271	23	168	17	62	0.99
1683	chr1	149750197	149750526	CpG: 44	329	44	250	26.7	76	0.93
1684	chr1	149779285	149779823	CpG: 56	538	56	356	20.8	66.2	0.95
1685	chr1	149850998	149851829	CpG: 88	831	88	558	21.2	67.1	0.95
1686	chr1	149960615	149960906	CpG: 25	291	25	199	17.2	68.4	0.74
1687	chr1	150002069	150002717	CpG: 60	648	60	436	18.5	67.3	0.83
1688	chr1	150029228	150030654	CpG: 107	1426	107	883	15	61.9	0.79
1689	chr1	150077084	150078308	CpG: 122	1224	122	781	19.9	63.8	0.99
1690	chr1	150078877	150079149	CpG: 30	272	30	190	22.1	69.9	0.98
1691	chr1	150148387	150149031	CpG: 66	644	66	450	20.5	69.9	0.84
1692	chr1	150232281	150233011	CpG: 71	730	71	480	19.5	65.8	0.92
1693	chr1	150233256	150233517	CpG: 22	261	22	180	16.9	69	0.71
1694	chr1	150275462	150275736	CpG: 23	274	23	171	16.8	62.4	0.86
1695	chr1	150346621	150348329	CpG: 131	1708	131	999	15.3	58.5	0.91
1696	chr1	150349645	150350864	CpG: 109	1219	109	806	17.9	66.1	0.91
1697	chr1	150351618	150351839	CpG: 19	221	19	135	17.2	61.1	1.02
1698	chr1	150427945	150428552	CpG: 51	607	51	401	16.8	66.1	0.77
1699	chr1	150454074	150454287	CpG: 18	213	18	137	16.9	64.3	0.82
1700	chr1	150455484	150455697	CpG: 18	213	18	137	16.9	64.3	0.82
1701	chr1	150754602	150754894	CpG: 27	292	27	210	18.5	71.9	0.72
1702	chr1	150999582	150999962	CpG: 25	380	25	238	13.2	62.6	0.73
1703	chr1	151775048	151775464	CpG: 40	416	40	282	19.2	67.8	0.84
1704	chr1	151872801	151873598	CpG: 68	797	68	501	17.1	62.9	0.87
1705	chr1	151897689	151897993	CpG: 36	304	36	214	23.7	70.4	0.96
1706	chr1	151909942	151910153	CpG: 19	211	19	118	18	55.9	1.24
1707	chr1	151917454	151918999	CpG: 152	1545	152	1021	19.7	66.1	0.9
1708	chr1	151928827	151929063	CpG: 20	236	20	161	16.9	68.2	0.73
1709	chr1	151966840	151967231	CpG: 34	391	34	261	17.4	66.8	0.81
1710	chr1	152014279	152015322	CpG: 105	1043	105	712	20.1	68.3	0.87
1711	chr1	152022581	152022959	CpG: 44	378	44	274	23.3	72.5	0.9
1712	chr1	152161461	152162545	CpG: 78	1084	78	566	14.4	52.2	1.08
1713	chr1	152180967	152181202	CpG: 20	235	20	163	17	69.4	0.71
1714	chr1	152184996	152185958	CpG: 85	962	85	576	17.7	59.9	0.99
1715	chr1	152197170	152197754	CpG: 64	584	64	394	21.9	67.5	1.09
1716	chr1	152202405	152202900	CpG: 45	495	45	339	18.2	68.5	0.79
1717	chr1	152206267	152206604	CpG: 33	337	33	216	19.6	64.1	0.97
1718	chr1	152216336	152217149	CpG: 75	813	75	517	18.5	63.6	0.91
1719	chr1	152229851	152230134	CpG: 26	283	26	176	18.4	62.2	0.95
1720	chr1	152421892	152422550	CpG: 49	658	49	429	14.9	65.2	0.73
1721	chr1	152459467	152460476	CpG: 86	1009	86	596	17	59.1	0.98
1722	chr1	152511334	152511913	CpG: 43	579	43	339	14.9	58.5	0.88
1723	chr1	152564829	152565168	CpG: 33	339	33	248	19.5	73.2	0.85
1724	chr1	152567599	152568152	CpG: 62	553	62	389	22.4	70.3	0.91
1725	chr1	152644294	152645069	CpG: 67	775	67	494	17.3	63.7	0.86
1726	chr1	152740731	152742323	CpG: 192	1592	192	1165	24.1	73.2	0.9
1727	chr1	152797305	152797527	CpG: 18	222	18	126	16.2	56.8	1.02
1728	chr1	152797678	152798189	CpG: 55	511	55	341	21.5	66.7	1.02
1729	chr1	152806857	152807197	CpG: 29	340	29	212	17.1	62.4	0.89
1730	chr1	152810442	152811337	CpG: 86	895	86	581	19.2	64.9	0.91
1731	chr1	152847004	152847421	CpG: 48	417	48	278	23	66.7	1.05
1732	chr1	152866387	152867129	CpG: 66	742	66	499	17.8	67.3	0.79
1733	chr1	152999446	153000060	CpG: 64	614	64	433	20.8	70.5	0.85
1734	chr1	153011210	153011488	CpG: 21	278	21	169	15.1	60.8	0.84
1735	chr1	153175586	153176555	CpG: 79	969	79	579	16.3	59.8	0.92
1736	chr1	153200552	153201359	CpG: 103	807	103	612	25.5	75.8	0.89
1737	chr1	153212861	153213122	CpG: 19	261	19	144	14.6	55.2	1.09
1738	chr1	153213366	153214110	CpG: 61	744	61	421	16.4	56.6	1.04
1739	chr1	153238494	153239028	CpG: 49	534	49	369	18.4	69.1	0.77
1740	chr1	153239874	153240982	CpG: 74	1108	74	716	13.4	64.6	0.64
1741	chr1	153241833	153242035	CpG: 19	202	19	152	18.8	75.2	0.67
1742	chr1	153242321	153243248	CpG: 65	927	65	618	14	66.7	0.63
1743	chr1	153256373	153256858	CpG: 42	485	42	358	17.3	73.8	0.64
1744	chr1	153289612	153290956	CpG: 130	1344	130	888	19.3	66.1	0.89
1745	chr1	153301549	153303202	CpG: 125	1653	125	1055	15.1	63.8	0.74
1746	chr1	153310036	153310546	CpG: 50	510	50	356	19.6	69.8	0.8
1747	chr1	153317779	153321915	CpG: 286	4136	286	2544	13.8	61.5	0.74
1748	chr1	153323811	153324680	CpG: 64	869	64	519	14.7	59.7	0.83
1749	chr1	153365058	153367075	CpG: 152	2017	152	1255	15.1	62.2	0.78
1750	chr1	153374631	153375235	CpG: 59	604	59	411	19.5	68	0.92
1751	chr1	153379600	153379803	CpG: 21	203	21	139	20.7	68.5	0.88
1752	chr1	153411966	153412562	CpG: 51	596	51	395	17.1	66.3	0.8
1753	chr1	153413809	153414068	CpG: 20	259	20	174	15.4	67.2	0.85
1754	chr1	153430058	153430442	CpG: 30	384	30	256	15.6	66.7	0.82
1755	chr1	153430823	153431784	CpG: 83	961	83	579	17.3	60.2	0.95
1756	chr1	153445171	153445604	CpG: 38	433	38	284	17.6	65.6	0.82
1757	chr1	153463740	153464158	CpG: 34	418	34	253	16.3	60.5	0.89
1758	chr1	153486706	153487173	CpG: 39	467	39	340	16.7	72.8	0.65
1759	chr1	153491248	153492279	CpG: 83	1031	83	721	16.1	69.9	0.66
1760	chr1	153498436	153498936	CpG: 40	500	40	310	16	62	0.86
1761	chr1	153505902	153506118	CpG: 21	216	21	127	19.4	58.8	1.13
1762	chr1	153509485	153510060	CpG: 75	575	75	419	26.1	72.9	1.04
1763	chr1	153513615	153514372	CpG: 63	757	63	490	16.6	64.7	0.8
1764	chr1	153530942	153532160	CpG: 88	1218	88	806	14.4	66.2	0.66
1765	chr1	153545031	153545367	CpG: 31	336	31	206	18.5	61.3	0.99
1766	chr1	153557230	153557625	CpG: 34	395	34	268	17.2	67.8	0.79
1767	chr1	153559093	153562057	CpG: 221	2964	221	2039	14.9	68.8	0.63
1768	chr1	153798538	153799904	CpG: 122	1366	122	836	17.9	61.2	0.96
1769	chr1	153846356	153846952	CpG: 63	596	63	410	21.1	68.8	0.89
1770	chr1	153924456	153925749	CpG: 128	1293	128	879	19.8	68	0.86
1771	chr1	153981921	153982532	CpG: 65	611	65	419	21.3	68.6	0.91
1772	chr1	154095733	154096055	CpG: 27	322	27	198	16.8	61.5	0.89
1773	chr1	154096819	154097113	CpG: 23	294	23	189	15.6	64.3	0.77
1774	chr1	154170696	154170931	CpG: 27	235	27	152	23	64.7	1.2
1775	chr1	154187275	154187522	CpG: 22	247	22	180	17.8	72.9	0.67
